SALE TITLE,SESSION,HIP,COLOR,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
The Gulfstream Sale (2022),2022-03-30,53,B,C,UNION RAGS,SEE ROCK CITY,TAPIT,CARY FROMMER AGENT,NOT SOLD,120000,,04/20/2020,KENTUCKY,24,,,https://vimeo.com/691674980,10.2,https://www.youtube.com/watch?v=J7lu7MPtwf8
The Gulfstream Sale (2022),2022-03-30,54,DKB,C,QUALITY ROAD,SHE'S NOT HERE,STREET CRY (IRE),WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT II,NOT SOLD,470000,,03/18/2020,KENTUCKY,23,,,https://vimeo.com/690504533,10.1,https://www.youtube.com/watch?v=PWNJUsYEG-U
The Gulfstream Sale (2022),2022-03-30,55,B,F,WAR FRONT,EXOTIC NOTION,LEMON DROP KID,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,NARVICK INT'L,140000,,03/01/2020,KENTUCKY,23,,,https://vimeo.com/690503811,10.1,https://youtu.be/upl9Qz-OIsw
The Gulfstream Sale (2022),2022-03-30,56,CH,C,MUNNINGS,SHOOT THE MOON,HARD SPUN,NIALL BRENNAN STABLES AGENT XI,OUT,0,,05/13/2020,KENTUCKY,23,,,,,
The Gulfstream Sale (2022),2022-03-30,57,DKB,C,CURLIN,SILVERBULLETWAY,STORM CAT,HARTLEY/DE RENZO THOROUGHBREDS AGENT I,SPENDTHRIFT FARM LLC,475000,,05/01/2020,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=DcGNECESJjw
The Gulfstream Sale (2022),2022-03-30,58,CH,F,MENDELSSOHN,SINGING KITTY,MINISTERS WILD CAT,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT I,PATRICE MILLER EQB AGENT,205000,,03/17/2020,KENTUCKY,23,,,https://vimeo.com/690503481,10.2,https://www.youtube.com/watch?v=Obzt7heWRIU
The Gulfstream Sale (2022),2022-03-30,59,B,F,ARROGATE,SISTER SUPERIOR,PULPIT,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VI,WEST BLOODSTOCK AGT. FOR REPOLE STABLE,250000,,02/01/2020,KENTUCKY,23,,,https://vimeo.com/690502798,10,https://www.youtube.com/watch?v=7n5zm__XkR0
The Gulfstream Sale (2022),2022-03-30,60,B,C,TAPWRIT,SMART N SOFT,SMART STRIKE,L G AGENT,OUT,0,,03/03/2020,KENTUCKY,23,,,,10.2,https://www.youtube.com/watch?v=oh_xxrJza44
The Gulfstream Sale (2022),2022-03-30,61,CH,F,AMERICAN PHAROAH,SNAPDRAGON,SUPER SAVER,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VI,OUT,0,,02/26/2020,KENTUCKY,23,,,https://vimeo.com/690502391,10.2,https://www.youtube.com/watch?v=1siIRJx547Q
The Gulfstream Sale (2022),2022-03-30,62,B,C,NYQUIST,SOUL CRUSADER,FUSAICHI PEGASUS,CLASSIC BLOODSTOCK AGENT,GARY YOUNG AGENT FOR ZEDAN RACING,700000,,05/09/2020,CALIFORNIA,24,,,https://vimeo.com/691621408,9.4,https://www.youtube.com/watch?v=N3wPYLYuaSE
The Gulfstream Sale (2022),2022-03-30,63,DKB,F,PRACTICAL JOKE,SPECIAL TREAT,CANDY RIDE (ARG),SGV THOROUGHBREDS LLC (STEVEN VENOSA) AGENT,WEST BLOODSTOCK AGT. FOR REPOLE STABLE,475000,,02/27/2020,KENTUCKY,23,,,https://vimeo.com/692063778,10,https://www.youtube.com/watch?v=TPCiz_9asSw
The Gulfstream Sale (2022),2022-03-30,64,B,C,RUNHAPPY,SUE'S GOOD NEWS,WOODMAN,NIALL BRENNAN STABLES AGENT IX,DONATO LANNI AGENT FOR FRANK FLETCHER RACING OPERATION,700000,,02/28/2020,KENTUCKY,23,,,https://youtu.be/WQE_uwBtZls,10.1,https://www.youtube.com/watch?v=9Hmaw6C02TY
The Gulfstream Sale (2022),2022-03-30,65,DKB,C,MENDELSSOHN,SWITCHED UP,PLEASANTLY PERFECT,SGV THOROUGHBREDS LLC (STEVEN VENOSA) AGENT,GEORGE WEAVER AGENT,100000,,03/13/2020,KENTUCKY,23,,,https://vimeo.com/692064956,10.3,https://www.youtube.com/watch?v=gRz1Mk-iv9U
The Gulfstream Sale (2022),2022-03-30,66,DKB,C,BOLT D'ORO,TAKE A MEMO,EMPIRE MAKER,RANDY BRADSHAW AGENT VIII,NOT SOLD,340000,,02/27/2020,KENTUCKY,23,,,https://vimeo.com/690173545,10,https://www.youtube.com/watch?v=-UDOj8yLW_M
The Gulfstream Sale (2022),2022-03-30,67,CH,F,CANDY RIDE (ARG),TEMPERS FLAIR,SMART STRIKE,SBM TRAINING & SALES LLC AGENT,OUT,0,,03/25/2020,KENTUCKY,23,,,,10.3,https://www.youtube.com/watch?v=JbAFh7dxbj0
The Gulfstream Sale (2022),2022-03-30,68,DKB,C,PIONEEROF THE NILE,TIZNOW'S SMILE,TIZNOW,NIALL BRENNAN STABLES AGENT IX,OUT,0,,01/21/2020,KENTUCKY,23,,,,,
The Gulfstream Sale (2022),2022-03-30,69,GRR,C,TAPWRIT,TOP HAT TANGO,GRAYDAR,SGV THOROUGHBREDS LLC (STEVEN VENOSA) AGENT,L & N RACING LLC,175000,,04/16/2020,KENTUCKY,23,,,https://vimeo.com/692065761,10,https://www.youtube.com/watch?v=wvYw2yDDsXg
The Gulfstream Sale (2022),2022-03-30,70,B,F,MALIBU MOON,TWO STEP SONG,UNBRIDLED'S SONG,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,OUT,0,,04/16/2020,KENTUCKY,23,,,,,
The Gulfstream Sale (2022),2022-03-30,71,GRR,C,TAPWRIT,UNO ROYALE,MACHO UNO,GOLDEN ROCK AGENT,OUT,0,,03/08/2020,FLORIDA,25,,,https://youtu.be/-90D214zQWQ,11,https://www.youtube.com/watch?v=dwzBnIWlHnQ
The Gulfstream Sale (2022),2022-03-30,72,GRR,C,INTO MISCHIEF,UR DVLN DISGUISE,CALEB'S POSSE,NIALL BRENNAN STABLES AGENT X,FLYING PARTNERSSPEDALE RACING ORACLE BLOODSTOCK AGENT,250000,,02/25/2020,KENTUCKY,23,,,https://youtu.be/OYISbVp2dDc,10.2,https://www.youtube.com/watch?v=5b0fdoxVLzo
The Gulfstream Sale (2022),2022-03-30,74,B,F,INTO MISCHIEF,VAUDEVILLIAN,DISTORTED HUMOR,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,WEST BLOODSTOCK AGT. FOR ROBERT & LAWANA LOW,690000,,04/02/2020,KENTUCKY,23,,,https://vimeo.com/690502143,10.1,https://www.youtube.com/watch?v=HwAqaoMrbMg
The Gulfstream Sale (2022),2022-03-30,75,DKB,C,WILL TAKE CHARGE,WAVERLY PLACE,AWESOME AGAIN,CM THOROUGHBREDS AGENT,DENNIS O'NEILL,175000,,03/15/2020,KENTUCKY,25,,,,10,https://www.youtube.com/watch?v=ylPDhST5VdE
The Gulfstream Sale (2022),2022-03-30,76,DKB,C,CITY OF LIGHT,WEAPONRY,WAR FRONT,HARTLEY/DE RENZO THOROUGHBREDS AGENT I,OUT,0,,02/20/2020,KENTUCKY,23,,,,,
The Gulfstream Sale (2022),2022-03-30,77,CH,F,PRACTICAL JOKE,ZELDA CAN DANCE,PLEASANTLY PERFECT,CARY FROMMER AGENT,OUT,0,,02/18/2020,KENTUCKY,24,,,,,
The Gulfstream Sale (2022),2022-03-30,78,GRR,C,TAPWRIT,ABBREVIATE,HARLAN'S HOLIDAY,NIALL BRENNAN STABLES AGENT XI,OUT,0,,01/30/2020,KENTUCKY,23,,,,,
The Gulfstream Sale (2022),2022-03-30,79,DKB,F,BERNARDINI,ABOVE FASHION,PADDY O'PRADO,NIALL BRENNAN STABLES AGENT VI,OUT,0,,02/19/2020,NEW YORK,23,,,,,
The Gulfstream Sale (2022),2022-03-30,80,GRR,F,MORE THAN READY,AFTER THE GLORY,UNBRIDLED'S SONG,CM THOROUGHBREDS AGENT,NOT SOLD,120000,,02/23/2020,KENTUCKY,25,,,,10.2,https://www.youtube.com/watch?v=mXDZpgf3avA
The Gulfstream Sale (2022),2022-03-30,81,B,F,STREET SENSE,AGAVE KISS,LION HEART,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT V,WEST BLOODSTOCK AGT. FOR REPOLE STABLE,400000,,03/18/2020,KENTUCKY,23,,,https://vimeo.com/690501960,10.1,https://www.youtube.com/watch?v=0qov5Hiloqw
The Gulfstream Sale (2022),2022-03-30,82,DKB,F,MACLEAN'S MUSIC,A J'S HONEY,INDIAN CHARLIE,L G AGENT,OUT,0,,04/29/2020,MINNESOTA,23,,,,10.4,https://www.youtube.com/watch?v=L6LGTCjOYV4
The Gulfstream Sale (2022),2022-03-30,83,B,F,LAOBAN,ALL IN TIME,CURLIN,RANDY BRADSHAW AGENT II,C2 RACING STABLE LLC,250000,,04/15/2020,KENTUCKY,23,,,https://vimeo.com/690173750,10.1,https://www.youtube.com/watch?v=u4ljBK63CQc
The Gulfstream Sale (2022),2022-03-30,84,B,C,JUSTIFY,APPEALING ZOPHIE,SUCCESSFUL APPEAL,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,J. MCCALMONT AGENT FOR M V MAGNIER,1100000,,04/20/2020,KENTUCKY,23,,,https://vimeo.com/690501758,10,https://www.youtube.com/watch?v=CTxieN5DKug
The Gulfstream Sale (2022),2022-03-30,85,B,C,GOOD MAGIC,ASK THE MOON,MALIBU MOON,RICHARDSON BLOODSTOCK AGENT,OUT,0,,05/07/2020,KENTUCKY,23,,,https://vimeo.com/690732989,10.2,https://www.youtube.com/watch?v=79a6Lgf303o
The Gulfstream Sale (2022),2022-03-30,86,B,C,CITY OF LIGHT,AWESOME BELLA,AWESOME AGAIN,CARY FROMMER AGENT,DENNIS O'NEILL,75000,,02/08/2020,KENTUCKY,24,,,https://vimeo.com/691677161,10.3,https://www.youtube.com/watch?v=vzl8u5HWtJA
The Gulfstream Sale (2022),2022-03-30,87,B,C,OUTWORK,BABY BIRD,CAPE TOWN,RANDY BRADSHAW AGENT IV,OUT,0,,02/16/2020,KENTUCKY,23,,,,,
The Gulfstream Sale (2022),2022-03-30,88,DKB,C,MEDAGLIA D'ORO,BAFFLED,DISTORTED HUMOR,HARTLEY/DE RENZO THOROUGHBREDS AGENT,WEST POINT & LANE'S END,900000,,05/11/2020,KENTUCKY,23,,,,10,https://www.youtube.com/watch?v=ERgs5g9Zagk
The Gulfstream Sale (2022),2022-03-30,89,B,C,BLAME,BAYOU TORTUGA,EMPIRE MAKER,WHITE LILAC AGENT,NOT SOLD,300000,,04/19/2020,KENTUCKY,24,,,https://vimeo.com/691632868,10.3,https://www.youtube.com/watch?v=TGcqHIIDsJE
The Gulfstream Sale (2022),2022-03-30,90,B,C,UNCLE MO,BEAUTY PARLOR,ELUSIVE QUALITY,SBM TRAINING & SALES LLC AGENT,OUT,0,,02/02/2020,KENTUCKY,23,,,,,
The Gulfstream Sale (2022),2022-03-30,91,B,C,STREET SENSE,BELLA TRAVIATA,INDIAN CHARLIE,TOM MCCROCKLIN AGENT II,OUT,0,,03/18/2020,PENNSYLVANIA,24,,,https://vimeo.com/692047075,21.4,https://www.youtube.com/watch?v=wntsyNqxtuw
The Gulfstream Sale (2022),2022-03-30,92,DKB,F,UNCLE MO,BIRDY NUM,TAPIT,NIALL BRENNAN STABLES AGENT VIII,OUT,0,,03/27/2020,KENTUCKY,23,,,,,
The Gulfstream Sale (2022),2022-03-30,93,B,C,CITY OF LIGHT,BLACK CHOCOLATE,HARLAN'S HOLIDAY,TOM MCCROCKLIN AGENT II,OUT,0,,03/08/2020,LOUISIANA,24,,,https://vimeo.com/692046022,21.3,https://www.youtube.com/watch?v=zrnSfWEROPg
The Gulfstream Sale (2022),2022-03-30,94,DKB,C,RANSOM THE MOON,BOLD LADY,AIKENITE,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT VII,NOT SOLD,145000,,04/10/2020,KENTUCKY,23,,,https://vimeo.com/690501519,10,https://www.youtube.com/watch?v=KwWjeHMTeMY
The Gulfstream Sale (2022),2022-03-30,95,GRR,F,LIAM'S MAP,BRUSH UP,BROKEN VOW,HIDDEN BROOK AGENT,OUT,0,,03/11/2020,PENNSYLVANIA,23,,,,,
The Gulfstream Sale (2022),2022-03-30,96,B,C,UNCLE MO,BRUSQUER,ELUSIVE QUALITY,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,J. MCCALMONT AGENT FOR M V MAGNIER,575000,,02/20/2020,KENTUCKY,23,,,https://vimeo.com/690501332,9.3,https://www.youtube.com/watch?v=G_I3Yh3aTGM
The Gulfstream Sale (2022),2022-03-30,97,B,C,MCCRAKEN,CATSBURY (IRE),TEOFILO (IRE),HIDDEN BROOK AGENT,OUT,0,,04/16/2020,KENTUCKY,23,,,https://vimeo.com/692351509,,
The Gulfstream Sale (2022),2022-03-30,98,GRR,F,HONOR CODE,CONQUESTADORY,SPEIGHTSTOWN,GLOBAL THOROUGHBREDS LLC,NOT SOLD,245000,,02/21/2020,KENTUCKY,25,,,https://vimeo.com/690510065,10.1,https://www.youtube.com/watch?v=AVQd7mJOi0A
The Gulfstream Sale (2022),2022-03-30,99,DKB,C,MACLEAN'S MUSIC,CONVINCED,TIZNOW,GLOBAL THOROUGHBREDS LLC,OUT,0,,02/01/2020,KENTUCKY,25,,,,,
The Gulfstream Sale (2022),2022-03-30,100,DKB,C,CITY OF LIGHT,COOL FLAME,DIXIE UNION,TOP LINE SALES LLC AGENT I,NOT SOLD,575000,,03/02/2020,KENTUCKY,23,,,https://vimeo.com/690726600,9.4,https://www.youtube.com/watch?v=7fzjMl3qVzc
The Gulfstream Sale (2022),2022-03-30,101,B,F,JUSTIFY,COSTA DEL SOL,ISTAN,NIALL BRENNAN STABLES AGENT I,OUT,0,,02/21/2020,KENTUCKY,23,,,,,
The Gulfstream Sale (2022),2022-03-30,102,B,C,UNCLE MO,C. S. ROYCE,UNBRIDLED'S SONG,HARTLEY/DE RENZO THOROUGHBREDS AGENT,OUT,0,,03/07/2020,KENTUCKY,23,,,,,
The Gulfstream Sale (2022),2022-03-30,103,DKB,F,CLASSIC EMPIRE,DARK EYES,HOLY BULL,TOP LINE SALES LLC AGENT II,OUT,0,,03/27/2020,PENNSYLVANIA,23,,,,,
